x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.044321,-0.012694,-0.011142,-0.077078,-0.067011,-0.01397,-0.090648,-0.117028,-0.017277,-0.108996,-0.142899,-0.017608,-0.059315,-0.111478,-0.000234,-0.067128,-0.14796,-0.017852,-0.056897,-0.107099,-0.024353,-0.052043,-0.088459,-0.025724,-0.02963,-0.117623,-0.003085,-0.036016,-0.148401,-0.019372,-0.029737,-0.099488,-0.019327,-0.027627,-0.088756,-0.015253,0.000165,-0.116127,-0.009685,-0.004966,-0.149177,-0.028219,-0.002464,-0.10134,-0.018234,-0.001994,-0.087761,-0.007228,0.027798,-0.109681,-0.017374,0.02365,-0.134557,-0.027325,0.022076,-0.098396,-0.017883,0.021688,-0.084289,-0.008476,A
0.0,0.0,0.0,-0.043709,-0.011063,-0.011488,-0.07804,-0.06578,-0.014076,-0.091847,-0.116704,-0.017128,-0.109998,-0.143894,-0.017057,-0.060486,-0.112035,-9.2e-05,-0.06901,-0.14887,-0.018091,-0.057935,-0.107261,-0.024602,-0.052386,-0.087501,-0.02572,-0.031134,-0.118551,-0.002767,-0.037304,-0.149046,-0.019328,-0.030071,-0.099405,-0.019109,-0.028282,-0.087273,-0.014728,-0.001594,-0.117672,-0.009333,-0.006678,-0.150587,-0.028343,-0.00305,-0.101241,-0.01806,-0.00264,-0.085846,-0.006644,0.026425,-0.112156,-0.017005,0.02178,-0.137057,-0.027372,0.021126,-0.099625,-0.017784,0.020967,-0.084744,-0.008069,A
0.0,0.0,0.0,-0.042869,-0.019254,-0.010278,-0.072574,-0.071063,-0.013036,-0.084181,-0.117161,-0.016821,-0.102265,-0.142488,-0.018285,-0.049835,-0.113206,0.001012,-0.058617,-0.147703,-0.017589,-0.05294,-0.110007,-0.027223,-0.048032,-0.087428,-0.030859,-0.021363,-0.116505,-0.002771,-0.028707,-0.144445,-0.020179,-0.024216,-0.099492,-0.023513,-0.021047,-0.08295,-0.022007,0.006767,-0.112654,-0.010229,0.002466,-0.141729,-0.028877,0.004502,-0.097302,-0.021346,0.005411,-0.080002,-0.012112,0.034801,-0.102525,-0.018834,0.032923,-0.125903,-0.03005,0.03011,-0.091981,-0.022573,0.027832,-0.075641,-0.014449,A
0.0,0.0,0.0,-0.044536,-0.00953,-0.012926,-0.076844,-0.064527,-0.015394,-0.088123,-0.114599,-0.017983,-0.106062,-0.138637,-0.017573,-0.053226,-0.106269,-0.001968,-0.061666,-0.139904,-0.0197,-0.053867,-0.098502,-0.026265,-0.048933,-0.08062,-0.027965,-0.024214,-0.112067,-0.004054,-0.030978,-0.138671,-0.02125,-0.026289,-0.090499,-0.021552,-0.023374,-0.079039,-0.017803,0.004243,-0.109698,-0.010075,0.000468,-0.138476,-0.029909,0.00207,-0.090006,-0.02033,0.002927,-0.075708,-0.009483,0.031509,-0.101987,-0.017383,0.031394,-0.12398,-0.029214,0.028767,-0.087995,-0.021163,0.027112,-0.07443,-0.012625,A
0.0,0.0,0.0,-0.047219,-0.01788,-0.010071,-0.079033,-0.078287,-0.011013,-0.090291,-0.128003,-0.012711,-0.107959,-0.150629,-0.011237,-0.055204,-0.108134,0.002403,-0.060345,-0.148695,-0.013992,-0.054265,-0.108369,-0.02015,-0.052628,-0.08892,-0.021239,-0.024359,-0.110009,-0.000792,-0.029591,-0.145772,-0.017168,-0.02714,-0.098909,-0.018224,-0.026392,-0.08429,-0.014168,0.005738,-0.10491,-0.007646,0.00176,-0.140129,-0.024073,0.002163,-0.096773,-0.015417,0.001912,-0.08232,-0.005229,0.034997,-0.096182,-0.015613,0.032126,-0.122486,-0.022557,0.02994,-0.092079,-0.01337,0.029904,-0.080306,-0.004488,A
0.0,0.0,0.0,-0.04582,-0.020167,-0.009178,-0.076769,-0.079531,-0.01026,-0.086972,-0.128422,-0.01217,-0.103386,-0.15408,-0.011313,-0.053656,-0.114394,0.000832,-0.059773,-0.153937,-0.015739,-0.05312,-0.113459,-0.022479,-0.049913,-0.090816,-0.023751,-0.022459,-0.115789,-0.002665,-0.027658,-0.150596,-0.017812,-0.0252,-0.103929,-0.018577,-0.023784,-0.086881,-0.014916,0.008375,-0.110086,-0.009501,0.00448,-0.145261,-0.025525,0.004257,-0.100521,-0.016467,0.003992,-0.082921,-0.006303,0.038078,-0.099874,-0.017288,0.034796,-0.128166,-0.024644,0.031261,-0.095147,-0.014846,0.030111,-0.079708,-0.005465,A
0.0,0.0,0.0,-0.046102,-0.026876,-0.009324,-0.073149,-0.08938,-0.011519,-0.083922,-0.139531,-0.014907,-0.101569,-0.164304,-0.015548,-0.048505,-0.123795,0.002044,-0.056014,-0.162116,-0.015987,-0.050912,-0.119801,-0.02381,-0.047726,-0.099207,-0.026213,-0.018282,-0.124159,-0.002292,-0.025693,-0.156619,-0.018077,-0.024721,-0.108535,-0.018867,-0.021501,-0.096447,-0.01559,0.011976,-0.116735,-0.010374,0.00561,-0.149875,-0.026875,0.00361,-0.103162,-0.016712,0.005135,-0.089916,-0.006139,0.041028,-0.104466,-0.019696,0.034527,-0.127038,-0.027392,0.028602,-0.093564,-0.017445,0.028336,-0.081056,-0.008234,A
0.0,0.0,0.0,-0.04895,-0.030594,-0.008658,-0.077131,-0.094346,-0.010018,-0.088333,-0.144371,-0.012634,-0.105738,-0.167927,-0.012387,-0.050171,-0.126903,0.002881,-0.058291,-0.162657,-0.013536,-0.052295,-0.118401,-0.02004,-0.048938,-0.103322,-0.022258,-0.019739,-0.127716,-0.001162,-0.027939,-0.157925,-0.016083,-0.027308,-0.109479,-0.01589,-0.024084,-0.101674,-0.01235,0.010573,-0.120847,-0.008764,0.003403,-0.154338,-0.025069,0.000169,-0.106694,-0.014383,0.002085,-0.095008,-0.003604,0.039487,-0.109772,-0.017521,0.032623,-0.131692,-0.025147,0.026143,-0.098146,-0.015111,0.026909,-0.08707,-0.005826,A
0.0,0.0,0.0,-0.045748,-0.036962,-0.00869,-0.069832,-0.104325,-0.00923,-0.079206,-0.154664,-0.011118,-0.096126,-0.178364,-0.009645,-0.042426,-0.135012,0.004832,-0.050609,-0.169746,-0.011167,-0.046134,-0.123997,-0.017094,-0.042645,-0.112752,-0.019065,-0.012799,-0.132767,0.001215,-0.021612,-0.162654,-0.013988,-0.023118,-0.112192,-0.013175,-0.018199,-0.10826,-0.008728,0.016977,-0.123147,-0.00619,0.00922,-0.155191,-0.021889,0.003877,-0.107571,-0.010503,0.008185,-0.100016,0.001025,0.045361,-0.109768,-0.01497,0.038268,-0.133822,-0.021294,0.02888,-0.10192,-0.010832,0.030887,-0.091602,-0.001157,A
0.0,0.0,0.0,-0.048438,-0.041929,-0.008386,-0.072151,-0.110799,-0.009037,-0.082555,-0.160183,-0.011082,-0.100848,-0.183041,-0.009727,-0.044721,-0.140373,0.00591,-0.051734,-0.172637,-0.009648,-0.046814,-0.126386,-0.016087,-0.043687,-0.116989,-0.018858,-0.014803,-0.138506,0.002472,-0.023122,-0.165137,-0.012164,-0.024089,-0.115229,-0.012135,-0.019907,-0.113816,-0.008814,0.015394,-0.128771,-0.004595,0.006964,-0.158197,-0.019342,0.002067,-0.111543,-0.008343,0.006505,-0.106274,0.002274,0.043488,-0.115518,-0.013007,0.034845,-0.135383,-0.0182,0.025781,-0.104642,-0.007731,0.028646,-0.09718,0.001462,A
0.0,0.0,0.0,-0.045718,-0.044388,-0.008043,-0.065136,-0.116378,-0.008066,-0.070629,-0.16816,-0.010008,-0.088048,-0.191783,-0.00877,-0.035845,-0.142898,0.008447,-0.043406,-0.176409,-0.008108,-0.040694,-0.131703,-0.015261,-0.038603,-0.11941,-0.017839,-0.005834,-0.139017,0.004337,-0.01452,-0.167806,-0.010979,-0.017748,-0.118781,-0.01135,-0.013443,-0.114818,-0.007788,0.024276,-0.126978,-0.003738,0.016906,-0.159902,-0.020168,0.009373,-0.112958,-0.009292,0.012365,-0.1043,0.002096,0.05245,-0.111147,-0.0132,0.046606,-0.137679,-0.019638,0.034449,-0.106466,-0.008783,0.034298,-0.094508,0.001273,A
0.0,0.0,0.0,-0.048252,-0.046766,-0.007098,-0.067339,-0.118967,-0.00662,-0.073241,-0.169883,-0.007931,-0.090469,-0.193814,-0.0059,-0.038122,-0.145469,0.009814,-0.0447,-0.177839,-0.005467,-0.042323,-0.13206,-0.012788,-0.039179,-0.123104,-0.01626,-0.008828,-0.141158,0.005864,-0.016549,-0.169139,-0.0086,-0.020291,-0.119534,-0.009499,-0.01597,-0.117641,-0.00679,0.020811,-0.129338,-0.001779,0.013392,-0.162886,-0.016583,0.005907,-0.115395,-0.005663,0.00971,-0.1081,0.005058,0.048371,-0.114038,-0.010795,0.041627,-0.137989,-0.016014,0.030358,-0.106739,-0.00516,0.031903,-0.097217,0.004472,A
0.0,0.0,0.0,-0.043951,-0.047346,-0.005913,-0.059464,-0.118836,-0.005399,-0.061397,-0.170167,-0.007234,-0.075674,-0.197476,-0.006319,-0.029362,-0.145601,0.009927,-0.036968,-0.178964,-0.00562,-0.036928,-0.133961,-0.011658,-0.032996,-0.119034,-0.013316,-0.000868,-0.139666,0.00494,-0.009501,-0.168154,-0.009071,-0.014994,-0.11973,-0.008213,-0.008859,-0.113081,-0.00379,0.027902,-0.126048,-0.003875,0.01975,-0.158262,-0.019452,0.0106,-0.111676,-0.007985,0.014916,-0.101195,0.003655,0.055568,-0.108516,-0.0139,0.046605,-0.135319,-0.020177,0.033894,-0.103135,-0.008879,0.034673,-0.089576,0.00152,A
0.0,0.0,0.0,-0.044917,-0.047115,-0.005576,-0.061425,-0.11939,-0.004841,-0.064371,-0.169744,-0.006146,-0.078537,-0.196536,-0.004569,-0.030655,-0.14697,0.009183,-0.038201,-0.178533,-0.005726,-0.037654,-0.132643,-0.012253,-0.032954,-0.120624,-0.014993,-0.002338,-0.140592,0.004313,-0.010117,-0.16858,-0.009616,-0.015263,-0.119749,-0.009411,-0.009509,-0.1143,-0.00589,0.02609,-0.127116,-0.004123,0.019115,-0.160026,-0.018991,0.01,-0.112871,-0.007939,0.014295,-0.103031,0.002853,0.053013,-0.110159,-0.01372,0.044787,-0.134185,-0.019757,0.032578,-0.101716,-0.009122,0.033856,-0.089952,0.000445,A
0.0,0.0,0.0,-0.042106,-0.048495,-0.005923,-0.054999,-0.119746,-0.005335,-0.055402,-0.169352,-0.006675,-0.068892,-0.195832,-0.005083,-0.023533,-0.145903,0.006797,-0.031338,-0.178806,-0.009221,-0.03234,-0.132332,-0.015475,-0.027507,-0.118613,-0.017421,0.004168,-0.136109,0.001867,-0.004993,-0.165192,-0.012286,-0.012825,-0.116927,-0.010994,-0.006468,-0.109625,-0.00661,0.031698,-0.119092,-0.00671,0.024483,-0.154085,-0.023028,0.011695,-0.106321,-0.011411,0.015385,-0.093504,0.000342,0.05818,-0.098256,-0.016384,0.050371,-0.126278,-0.0243,0.034569,-0.094379,-0.013741,0.033562,-0.079479,-0.003616,A
0.0,0.0,0.0,-0.04214,-0.047625,-0.006354,-0.0553,-0.119693,-0.006017,-0.055974,-0.168302,-0.007389,-0.068946,-0.195284,-0.005724,-0.02418,-0.148895,0.006847,-0.032209,-0.178744,-0.00887,-0.033113,-0.13171,-0.015483,-0.028719,-0.11992,-0.017966,0.003346,-0.139655,0.002319,-0.006075,-0.165262,-0.011531,-0.01338,-0.116509,-0.010429,-0.007712,-0.111548,-0.006421,0.030812,-0.122725,-0.005834,0.023225,-0.155335,-0.021503,0.01128,-0.107438,-0.00978,0.015207,-0.09666,0.001629,0.057026,-0.102043,-0.015168,0.049455,-0.127394,-0.022756,0.03421,-0.095026,-0.012215,0.033495,-0.081786,-0.002282,A
0.0,0.0,0.0,-0.035903,-0.048453,-0.003959,-0.047158,-0.117915,-0.003803,-0.04633,-0.165651,-0.00627,-0.058144,-0.194779,-0.006875,-0.015825,-0.14527,0.009497,-0.020472,-0.178729,-0.008547,-0.027741,-0.142142,-0.018727,-0.028775,-0.117518,-0.022204,0.011084,-0.135126,0.003362,0.004905,-0.164158,-0.012233,-0.007255,-0.123074,-0.014951,-0.005972,-0.104312,-0.012509,0.037594,-0.117818,-0.006345,0.031188,-0.147797,-0.022297,0.017093,-0.107749,-0.014154,0.017762,-0.08983,-0.004371,0.06402,-0.094415,-0.016926,0.058324,-0.125337,-0.02427,0.042336,-0.096513,-0.0144,0.03957,-0.078687,-0.004577,A
0.0,0.0,0.0,-0.036121,-0.047594,-0.004506,-0.047199,-0.115909,-0.00469,-0.046609,-0.162606,-0.00733,-0.057436,-0.192101,-0.008002,-0.017039,-0.143459,0.009445,-0.021123,-0.177126,-0.007591,-0.029162,-0.140493,-0.016993,-0.030551,-0.116518,-0.020165,0.010055,-0.134075,0.004024,0.0045,-0.163664,-0.010754,-0.007761,-0.123328,-0.013214,-0.006677,-0.104928,-0.010702,0.036829,-0.116756,-0.004904,0.03168,-0.148913,-0.019599,0.016603,-0.110195,-0.011537,0.016449,-0.092453,-0.002186,0.063208,-0.093389,-0.014781,0.056859,-0.12324,-0.021245,0.040964,-0.096371,-0.011897,0.038971,-0.079928,-0.00273,A
0.0,0.0,0.0,-0.039233,-0.051688,-0.0051,-0.050239,-0.12189,-0.004949,-0.051994,-0.169857,-0.007307,-0.065368,-0.199223,-0.007028,-0.020464,-0.151202,0.012376,-0.028995,-0.177363,-0.003503,-0.032537,-0.136718,-0.011689,-0.028869,-0.123688,-0.015188,0.006746,-0.143681,0.006625,-0.005123,-0.166312,-0.00796,-0.013027,-0.122806,-0.008651,-0.005674,-0.114884,-0.005328,0.033678,-0.127231,-0.003077,0.021329,-0.15119,-0.018722,0.010311,-0.110026,-0.009172,0.015726,-0.101395,0.001079,0.058981,-0.1047,-0.014004,0.048838,-0.127254,-0.020702,0.034567,-0.099184,-0.010696,0.035313,-0.087623,-0.001137,A
0.0,0.0,0.0,-0.038477,-0.051487,-0.004921,-0.050507,-0.120491,-0.004897,-0.052236,-0.167012,-0.007485,-0.06446,-0.196076,-0.007548,-0.020795,-0.147399,0.011672,-0.027768,-0.177558,-0.004914,-0.033597,-0.136553,-0.013074,-0.032303,-0.118922,-0.015912,0.006256,-0.139497,0.005982,-0.003182,-0.164284,-0.008987,-0.012463,-0.120803,-0.009874,-0.006615,-0.110113,-0.006337,0.033232,-0.123095,-0.003651,0.023302,-0.150048,-0.018695,0.011219,-0.109464,-0.009301,0.015488,-0.098617,0.000829,0.059113,-0.101268,-0.014509,0.048383,-0.124341,-0.020752,0.03466,-0.09654,-0.011143,0.036357,-0.084718,-0.001917,A
0.0,0.0,0.0,-0.043078,-0.048907,-0.004509,-0.056692,-0.11657,-0.004113,-0.059416,-0.162287,-0.006336,-0.070663,-0.191251,-0.005808,-0.024413,-0.153497,0.012505,-0.038074,-0.175349,-0.002464,-0.038831,-0.132324,-0.009685,-0.032108,-0.123141,-0.012984,0.002135,-0.148187,0.00647,-0.013932,-0.165036,-0.007864,-0.019007,-0.119707,-0.007722,-0.009622,-0.116145,-0.004047,0.028954,-0.133689,-0.003439,0.012441,-0.151907,-0.018551,0.003425,-0.108109,-0.007753,0.010674,-0.102989,0.0029,0.053969,-0.113108,-0.014671,0.039359,-0.129698,-0.020707,0.027425,-0.100193,-0.010257,0.031571,-0.092266,-0.000647,A
0.0,0.0,0.0,-0.041662,-0.046559,-0.004664,-0.05735,-0.112851,-0.004905,-0.061764,-0.15896,-0.007768,-0.07393,-0.188025,-0.007988,-0.026395,-0.148285,0.010478,-0.040199,-0.173567,-0.0058,-0.041848,-0.129831,-0.01306,-0.03638,-0.11738,-0.015744,0.000373,-0.142809,0.004355,-0.015307,-0.162483,-0.010696,-0.020706,-0.117375,-0.010231,-0.011471,-0.112369,-0.006067,0.027387,-0.128256,-0.005672,0.011584,-0.149642,-0.021693,0.002741,-0.106056,-0.011092,0.010098,-0.099233,-0.000264,0.053139,-0.108293,-0.016892,0.037887,-0.126566,-0.024111,0.026303,-0.0961,-0.0142,0.03092,-0.086604,-0.004702,A
0.0,0.0,0.0,-0.045567,-0.045561,-0.004824,-0.06293,-0.112195,-0.004413,-0.069359,-0.157924,-0.006686,-0.083451,-0.186403,-0.006363,-0.03538,-0.14807,0.013603,-0.045568,-0.173699,-0.002803,-0.046162,-0.132435,-0.011557,-0.041926,-0.116324,-0.015014,-0.007712,-0.145059,0.008136,-0.020917,-0.163933,-0.00713,-0.024476,-0.119022,-0.008745,-0.01696,-0.109912,-0.005826,0.020724,-0.133402,-0.001361,0.005506,-0.151484,-0.016164,-0.000627,-0.109294,-0.007223,0.005778,-0.100982,0.0023,0.047369,-0.115517,-0.012152,0.032578,-0.131431,-0.017496,0.023571,-0.102351,-0.008034,0.028441,-0.093451,0.00074,A
0.0,0.0,0.0,-0.043964,-0.044771,-0.004646,-0.061982,-0.111925,-0.004133,-0.068657,-0.157888,-0.006364,-0.082693,-0.186089,-0.006173,-0.034684,-0.143192,0.011407,-0.04527,-0.173356,-0.00545,-0.046438,-0.132936,-0.01374,-0.042294,-0.113367,-0.016389,-0.007229,-0.140236,0.005962,-0.01942,-0.163517,-0.008739,-0.023203,-0.11932,-0.009402,-0.015429,-0.108461,-0.005865,0.021159,-0.128759,-0.003416,0.007489,-0.153128,-0.018045,0.000653,-0.110768,-0.008482,0.006949,-0.099575,0.001574,0.048634,-0.111442,-0.014019,0.03527,-0.133532,-0.019905,0.024994,-0.103987,-0.010306,0.028704,-0.091729,-0.00125,A
0.0,0.0,0.0,-0.047417,-0.043829,-0.004068,-0.06708,-0.109819,-0.003209,-0.075976,-0.154726,-0.004976,-0.092519,-0.180257,-0.003778,-0.042298,-0.14672,0.012399,-0.055669,-0.172872,-0.00318,-0.053777,-0.127725,-0.010205,-0.046201,-0.117014,-0.01318,-0.014114,-0.144918,0.006577,-0.030185,-0.164972,-0.008767,-0.03289,-0.116993,-0.008377,-0.02281,-0.112991,-0.004214,0.01495,-0.134372,-0.003126,-0.003076,-0.155093,-0.017847,-0.008981,-0.109206,-0.006797,-0.000524,-0.104034,0.003913,0.042313,-0.118507,-0.01416,0.025723,-0.133565,-0.019626,0.016344,-0.103067,-0.009836,0.022144,-0.096482,-0.001026,A
0.0,0.0,0.0,-0.048245,-0.042992,-0.004844,-0.068843,-0.109644,-0.004329,-0.077218,-0.155471,-0.006241,-0.093826,-0.181019,-0.005151,-0.043059,-0.145472,0.010101,-0.057306,-0.173869,-0.006446,-0.055002,-0.128061,-0.013497,-0.047421,-0.115833,-0.016119,-0.015222,-0.143619,0.004502,-0.031525,-0.166155,-0.011077,-0.033984,-0.117744,-0.010156,-0.023632,-0.113541,-0.005593,0.013547,-0.132802,-0.005029,-0.004222,-0.155336,-0.019739,-0.010148,-0.109533,-0.008054,-0.001374,-0.103773,0.003109,0.0409,-0.11705,-0.015976,0.023971,-0.132888,-0.021581,0.014909,-0.102497,-0.011613,0.02128,-0.095435,-0.002625,A
0.0,0.0,0.0,-0.049295,-0.041986,-0.004058,-0.073952,-0.107795,-0.003692,-0.086002,-0.153474,-0.006248,-0.103398,-0.179111,-0.005997,-0.046593,-0.144923,0.011983,-0.062709,-0.172217,-0.004211,-0.059101,-0.127633,-0.011507,-0.051042,-0.114577,-0.014312,-0.019774,-0.145058,0.005863,-0.036979,-0.165047,-0.009366,-0.037078,-0.117238,-0.008853,-0.026551,-0.11325,-0.004735,0.008594,-0.136445,-0.004195,-0.010066,-0.15669,-0.019352,-0.013195,-0.110883,-0.008318,-0.00368,-0.105191,0.002573,0.035902,-0.12201,-0.015537,0.018428,-0.138082,-0.021156,0.011123,-0.106399,-0.010907,0.018193,-0.097936,-0.00164,A
0.0,0.0,0.0,-0.050014,-0.042374,-0.00414,-0.0746,-0.107791,-0.003964,-0.086545,-0.152906,-0.006735,-0.104392,-0.178858,-0.00678,-0.046098,-0.14557,0.011717,-0.064079,-0.171868,-0.004709,-0.060561,-0.127573,-0.012164,-0.052186,-0.114585,-0.014931,-0.01934,-0.145415,0.005715,-0.037776,-0.164801,-0.00948,-0.037735,-0.117688,-0.00902,-0.026777,-0.11426,-0.004983,0.008921,-0.13649,-0.004197,-0.010831,-0.156461,-0.019134,-0.013957,-0.111229,-0.007974,-0.004171,-0.105641,0.002946,0.035856,-0.122086,-0.015413,0.017591,-0.138177,-0.02087,0.010139,-0.106723,-0.010485,0.017397,-0.098215,-0.001098,A
0.0,0.0,0.0,-0.052735,-0.036881,-0.003744,-0.08155,-0.098242,-0.003127,-0.095993,-0.142404,-0.005128,-0.114191,-0.166483,-0.004261,-0.058411,-0.137947,0.011294,-0.073802,-0.164646,-0.004202,-0.066483,-0.11984,-0.011165,-0.057284,-0.110407,-0.014243,-0.030718,-0.14118,0.005534,-0.047685,-0.163216,-0.010395,-0.044546,-0.114487,-0.010167,-0.034078,-0.110777,-0.006075,-0.001657,-0.136817,-0.003826,-0.020902,-0.157351,-0.018583,-0.020653,-0.110452,-0.007401,-0.010736,-0.106109,0.003406,0.026864,-0.127797,-0.014387,0.007559,-0.140166,-0.019501,0.003322,-0.107986,-0.009413,0.011522,-0.102879,-0.000534,A
0.0,0.0,0.0,-0.053815,-0.034891,-0.004057,-0.0822,-0.096924,-0.002835,-0.095473,-0.140433,-0.004224,-0.114086,-0.161622,-0.002808,-0.058431,-0.135009,0.011454,-0.074432,-0.162817,-0.003988,-0.067783,-0.118624,-0.010447,-0.058822,-0.108576,-0.012757,-0.031211,-0.137866,0.00597,-0.047932,-0.161208,-0.009522,-0.045644,-0.112559,-0.009074,-0.034751,-0.109344,-0.004579,-0.002304,-0.133114,-0.003177,-0.020738,-0.154894,-0.018133,-0.021597,-0.108376,-0.00713,-0.011485,-0.103649,0.004004,0.025983,-0.12393,-0.013522,0.008059,-0.140078,-0.018956,0.002592,-0.107602,-0.008691,0.010416,-0.099869,0.000682,A
0.0,0.0,0.0,-0.051562,-0.029383,-0.004775,-0.083366,-0.086706,-0.005214,-0.09943,-0.131135,-0.008371,-0.118788,-0.153648,-0.008987,-0.060918,-0.127292,0.009676,-0.077136,-0.156158,-0.006582,-0.070805,-0.114483,-0.013639,-0.061405,-0.102879,-0.016282,-0.033664,-0.131814,0.003666,-0.050591,-0.156732,-0.012138,-0.048128,-0.110108,-0.011925,-0.037467,-0.105019,-0.007724,-0.005092,-0.129062,-0.006079,-0.023131,-0.152921,-0.022017,-0.023857,-0.10733,-0.011478,-0.014819,-0.100207,-0.00044,0.024027,-0.121428,-0.017015,0.00623,-0.140304,-0.023351,0.000666,-0.107551,-0.013195,0.006666,-0.096714,-0.003761,A
0.0,0.0,0.0,-0.051295,-0.027815,-0.005038,-0.083922,-0.085536,-0.004632,-0.099883,-0.128505,-0.006781,-0.118578,-0.149597,-0.006151,-0.060958,-0.126072,0.010015,-0.077801,-0.155056,-0.005687,-0.07065,-0.112847,-0.011971,-0.061214,-0.102023,-0.014039,-0.03403,-0.130578,0.004469,-0.050722,-0.154572,-0.010912,-0.047751,-0.107777,-0.010121,-0.037561,-0.104141,-0.005371,-0.005537,-0.127879,-0.004898,-0.0232,-0.150906,-0.020363,-0.023523,-0.105074,-0.00957,-0.0149,-0.099149,0.001641,0.023637,-0.120633,-0.015508,0.006375,-0.138716,-0.021705,0.001114,-0.105628,-0.011676,0.006768,-0.095615,-0.002288,A
0.0,0.0,0.0,-0.052597,-0.023469,-0.005931,-0.0878,-0.078032,-0.006644,-0.105063,-0.12078,-0.009834,-0.125713,-0.141801,-0.010717,-0.062083,-0.119697,0.006437,-0.079623,-0.146132,-0.009433,-0.070837,-0.107608,-0.016961,-0.061894,-0.095673,-0.020162,-0.034199,-0.1248,0.000818,-0.051103,-0.148755,-0.015329,-0.045221,-0.104354,-0.016367,-0.03568,-0.095698,-0.013282,-0.005298,-0.123152,-0.008174,-0.021976,-0.14815,-0.023675,-0.020556,-0.104612,-0.014064,-0.013515,-0.093031,-0.004063,0.024247,-0.11707,-0.018409,0.009346,-0.136369,-0.024703,0.004132,-0.10622,-0.015333,0.007129,-0.094419,-0.00673,A
0.0,0.0,0.0,-0.052352,-0.019912,-0.007641,-0.08933,-0.074869,-0.008195,-0.106949,-0.118498,-0.010711,-0.127294,-0.138509,-0.010836,-0.062952,-0.117062,0.004848,-0.080478,-0.144202,-0.009944,-0.070905,-0.103494,-0.016003,-0.06155,-0.092398,-0.018376,-0.034379,-0.122032,0.000439,-0.050909,-0.145753,-0.014914,-0.044908,-0.100108,-0.014784,-0.03535,-0.092317,-0.010896,-0.005226,-0.119795,-0.007466,-0.02156,-0.146044,-0.022838,-0.019796,-0.101576,-0.012769,-0.01245,-0.090459,-0.002373,0.024507,-0.113479,-0.016645,0.01004,-0.134126,-0.023073,0.005488,-0.102937,-0.013528,0.008595,-0.090646,-0.004731,A
0.0,0.0,0.0,-0.052252,-0.01994,-0.007465,-0.089011,-0.075086,-0.007615,-0.107272,-0.118787,-0.009567,-0.126813,-0.137934,-0.00866,-0.065567,-0.114923,0.005133,-0.080548,-0.145546,-0.009949,-0.069273,-0.102818,-0.015488,-0.061431,-0.092847,-0.01754,-0.036745,-0.122137,0.000711,-0.05109,-0.147006,-0.014544,-0.044088,-0.099067,-0.013845,-0.036096,-0.094843,-0.00954,-0.007029,-0.121649,-0.007291,-0.022018,-0.146828,-0.022521,-0.019165,-0.100342,-0.011874,-0.012544,-0.093584,-0.00118,0.022878,-0.116854,-0.016572,0.009945,-0.13474,-0.022696,0.006287,-0.10244,-0.013003,0.009844,-0.093482,-0.00422,A
0.0,0.0,0.0,-0.052619,-0.02141,-0.006823,-0.089223,-0.077227,-0.006923,-0.107739,-0.12064,-0.009025,-0.127739,-0.138541,-0.008417,-0.065198,-0.11676,0.005859,-0.080786,-0.147081,-0.009169,-0.070038,-0.104576,-0.01473,-0.061883,-0.094073,-0.016683,-0.036516,-0.123481,0.001182,-0.051718,-0.148189,-0.013915,-0.045134,-0.100325,-0.013055,-0.03653,-0.095594,-0.008577,-0.006699,-0.122691,-0.007049,-0.02297,-0.147114,-0.021728,-0.020182,-0.100947,-0.010707,-0.012834,-0.093926,0.000175,0.023297,-0.117634,-0.016562,0.008302,-0.134702,-0.021907,0.005141,-0.102952,-0.011803,0.010098,-0.094587,-0.002839,A
0.0,0.0,0.0,-0.05458,-0.021063,-0.008912,-0.091531,-0.075913,-0.009462,-0.11081,-0.121104,-0.011442,-0.131734,-0.140016,-0.010098,-0.068517,-0.116166,0.004654,-0.084113,-0.146299,-0.01153,-0.070727,-0.102956,-0.017721,-0.062683,-0.096515,-0.020285,-0.039029,-0.123008,0.001107,-0.054003,-0.147655,-0.015734,-0.046025,-0.098978,-0.015793,-0.03834,-0.099443,-0.011923,-0.009043,-0.122788,-0.006194,-0.024151,-0.147987,-0.02261,-0.020443,-0.101209,-0.01169,-0.012472,-0.099369,-0.000613,0.020174,-0.119206,-0.014928,0.007359,-0.134899,-0.021248,0.004581,-0.10223,-0.011343,0.010341,-0.096807,-0.002368,A
